#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18988
#Date Time: 2018-10-05 14:21:05.484
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.43833 V
#Offset: 1.99864e-05 V
#Relative: no
#Channel: Channel 2
#Range: 5.48642 V
#Offset: -0.000238097 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
312571.58496882371,0.024563456490926679,0.0025162429392250928,0.63327885046192023
351119.173421513,0.015401410238222826,0.0035822875339031452,0.57981807078419934
394420.60594376572,0.000701653299576464,0.0033491486137116663,0.50902054443989186
443062.14575838798,-0.012860149487585203,0.0062334518631281897,0.45221454551565898
497702.35643321136,-0.027764667017530706,0.0067773550891721771,0.41006997125955991
559081.01825122233,-0.040183299343106382,0.0070431430335775539,0.36125231365559429
628029.14418342488,-0.064440627421161994,0.0068219349753367289,0.32472749850099092
705480.23107186449,-0.06904948800010817,0.0076294868337168833,0.28642632790096911
792482.89835391717,-0.082345747832363189,0.0072519125868665477,0.26195743486934475
890215.08544503897,-0.094062523592496769,0.0066608447381852377,0.23033709941032043
1000000,-0.10875386102604778,0.006658645164030948,0.21143712117572022
