#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A9B
#Date Time: 2018-09-28 14:44:14.029
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.48345 V
#Offset: 0.000140576 V
#Relative: no
#Channel: Channel 2
#Range: 5.49193 V
#Offset: 0.000320022 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
17073.526474706905,0.042364287297804178,-23.791409288092872,-85.614798913849725
18738.17422860385,0.042703573732228106,-24.586472195056913,-86.01744587157134
20565.123083486513,0.043369055288777138,-25.367804365899346,-86.205467442205205
22570.197196339192,0.040917205441821758,-26.157572488013734,-86.574614091790949
24770.763559917115,0.045463684757123264,-26.979244662789359,-86.797956332224317
27185.882427329401,0.047327209372597281,-27.784724655870072,-87.01305069344528
29836.472402833402,0.050182360555778072,-28.578217934852404,-87.296224028926716
32745.491628777283,0.051509429479703321,-29.375071800895086,-87.57041778549484
35938.136638046257,0.052329408545455106,-30.151461628203371,-87.696608034759038
39442.060594376562,0.056843951910873013,-30.952725909438435,-87.829649538553085
43287.612810830571,0.059812901378161712,-31.746050356415097,-87.97675188345022
47508.101621027985,0.053266681377664701,-32.599679033768652,-88.212420462258251
52140.082879996844,0.066292001997890634,-33.351917223987464,-88.311468872777255
57223.676593502205,0.071307704194597712,-34.253898086282504,-88.282261338496227
62802.914418342523,0.068905207682914582,-35.022007598241075,-88.262272350804736
68926.12104349694,0.079593591635849614,-35.867967813102837,-88.244929251149728
75646.332755462907,0.080259712403382366,-36.631302452251127,-88.911778480217734
83021.75681319744,0.085267277178553549,-37.429449844375256,-88.657437116934943
91116.275611548961,0.088047185361387004,-38.16082083206625,-88.21272616208374
100000,0.092861586765033394,-39.050252263177804,-89.703892648328974
